10:57:51.153 |I| Core                           | RequestBuilder thread:6        | MsBuild process with Id = 10576
10:57:52.925 |I| BuildQueue                     | RequestBuilder thread:6        | Build immediately: Unity.InputSystem.TestFramework.Player.csproj
10:57:52.925 |I| Build                          | RequestBuilder thread:6        | Start build 'Unity.InputSystem.TestFramework.Player.csproj' with 1 target frameworks
10:57:52.926 |I| Build                          | RequestBuilder thread:6        | Targets for build: _CheckForInvalidConfigurationAndPlatform;CollectCentralPackageVersions;ResolveReferences;ResolveProjectReferences;ResolveAssemblyReferences;ResolveComReferences;ResolveNativeReferences;ResolveSdkReferences;ResolveFrameworkReferences;ResolvePackageDependenciesDesignTime;DesignTimeMarkupCompilation;Compile;CoreCompile;XamlMarkupCompilePass1
10:57:53.439 |I| Build                          | :16                            | Finish build part [1/1] for project 'UnityEngine.XR.LegacyInputHelpers.Player.csproj': Success
10:57:53.439 |I| Build                          | :16                            | Finish build project 'UnityEngine.XR.LegacyInputHelpers.Player.csproj': Success
10:57:53.555 |I| Build                          | :25                            | Finish build part [1/1] for project 'Unity.Timeline.Player.csproj': Success
10:57:53.555 |I| Build                          | :25                            | Finish build project 'Unity.Timeline.Player.csproj': Success
10:57:53.678 |I| Build                          | :25                            | Finish build part [1/1] for project 'Unity.InputSystem.TestFramework.Player.csproj': Success
10:57:53.678 |I| Build                          | :25                            | Finish build project 'Unity.InputSystem.TestFramework.Player.csproj': Success
10:57:53.812 |I| Build                          | :25                            | Finish build part [1/1] for project 'Unity.XR.Hands.Player.csproj': Success
10:57:53.812 |I| Build                          | :25                            | Finish build project 'Unity.XR.Hands.Player.csproj': Success
10:57:54.221 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.Performance.Profile-Analyzer.Editor.csproj': Success
10:57:54.221 |I| Build                          | :15                            | Finish build project 'Unity.Performance.Profile-Analyzer.Editor.csproj': Success
10:57:54.432 |I| Build                          | :27                            | Finish build part [1/1] for project 'Unity.XR.CoreUtils.Editor.csproj': Success
10:57:54.432 |I| Build                          | :27                            | Finish build project 'Unity.XR.CoreUtils.Editor.csproj': Success
10:57:54.587 |I| Build                          | :28                            | Finish build part [1/1] for project 'Unity.XR.Management.csproj': Success
10:57:54.587 |I| Build                          | :28                            | Finish build project 'Unity.XR.Management.csproj': Success
10:57:54.739 |I| Build                          | :28                            | Finish build part [1/1] for project 'Unity.XR.Interaction.Toolkit.Samples.StarterAssets.Player.csproj': Success
10:57:54.739 |I| Build                          | :28                            | Finish build project 'Unity.XR.Interaction.Toolkit.Samples.StarterAssets.Player.csproj': Success
10:57:54.877 |I| Build                          | :32                            | Finish build part [1/1] for project 'Unity.XR.Management.Player.csproj': Success
10:57:54.877 |I| Build                          | :32                            | Finish build project 'Unity.XR.Management.Player.csproj': Success
10:57:55.023 |I| Build                          | :45                            | Finish build part [1/1] for project 'Unity.XR.CoreUtils.csproj': Success
10:57:55.023 |I| Build                          | :45                            | Finish build project 'Unity.XR.CoreUtils.csproj': Success
10:57:55.179 |I| Build                          | :35                            | Finish build part [1/1] for project 'Unity.XR.CoreUtils.Player.csproj': Success
10:57:55.179 |I| Build                          | :35                            | Finish build project 'Unity.XR.CoreUtils.Player.csproj': Success
10:57:55.325 |I| Build                          | :40                            | Finish build part [1/1] for project 'Unity.Rider.Editor.csproj': Success
10:57:55.325 |I| Build                          | :40                            | Finish build project 'Unity.Rider.Editor.csproj': Success
10:57:55.505 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.VisualScripting.SettingsProvider.Editor.csproj': Success
10:57:55.505 |I| Build                          | :4                             | Finish build project 'Unity.VisualScripting.SettingsProvider.Editor.csproj': Success
10:57:55.635 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.VisualScripting.Shared.Editor.csproj': Success
10:57:55.635 |I| Build                          | :15                            | Finish build project 'Unity.VisualScripting.Shared.Editor.csproj': Success
10:57:55.761 |I| Build                          | :31                            | Finish build part [1/1] for project 'Unity.TestTools.CodeCoverage.Editor.OpenCover.Mono.Reflection.csproj': Success
10:57:55.761 |I| Build                          | :31                            | Finish build project 'Unity.TestTools.CodeCoverage.Editor.OpenCover.Mono.Reflection.csproj': Success
10:57:55.876 |I| Build                          | :3                             | Finish build part [1/1] for project 'Unity.Timeline.csproj': Success
10:57:55.876 |I| Build                          | :3                             | Finish build project 'Unity.Timeline.csproj': Success
10:57:56.014 |I| Build                          | :10                            | Finish build part [1/1] for project 'Unity.TestTools.CodeCoverage.Editor.csproj': Success
10:57:56.014 |I| Build                          | :10                            | Finish build project 'Unity.TestTools.CodeCoverage.Editor.csproj': Success
10:57:56.132 |I| Build                          | :14                            | Finish build part [1/1] for project 'UnityEditor.TestRunner.csproj': Success
10:57:56.132 |I| Build                          | :14                            | Finish build project 'UnityEditor.TestRunner.csproj': Success
10:57:56.260 |I| Build                          | :30                            | Finish build part [1/1] for project 'Unity.XR.Hands.Editor.csproj': Success
10:57:56.260 |I| Build                          | :30                            | Finish build project 'Unity.XR.Hands.Editor.csproj': Success
10:57:56.377 |I| Build                          | :27                            | Finish build part [1/1] for project 'Unity.TextMeshPro.csproj': Success
10:57:56.377 |I| Build                          | :27                            | Finish build project 'Unity.TextMeshPro.csproj': Success
10:57:56.494 |I| Build                          | :30                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Player.csproj': Success
10:57:56.494 |I| Build                          | :30                            | Finish build project 'Unity.TextMeshPro.Player.csproj': Success
10:57:56.710 |I| Build                          | :30                            | Finish build part [1/1] for project 'Assembly-CSharp.csproj': Success
10:57:56.710 |I| Build                          | :30                            | Finish build project 'Assembly-CSharp.csproj': Success
10:57:56.875 |I| Build                          | :27                            | Finish build part [1/1] for project 'Assembly-CSharp.Player.csproj': Success
10:57:56.877 |I| Build                          | :27                            | Finish build project 'Assembly-CSharp.Player.csproj': Success
10:57:57.021 |I| Build                          | :37                            | Finish build part [1/1] for project 'Unity.XR.Oculus.Editor.csproj': Success
10:57:57.021 |I| Build                          | :37                            | Finish build project 'Unity.XR.Oculus.Editor.csproj': Success
10:57:57.135 |I| Build                          | :14                            | Finish build part [1/1] for project 'Unity.XR.Oculus.csproj': Success
10:57:57.135 |I| Build                          | :14                            | Finish build project 'Unity.XR.Oculus.csproj': Success
10:57:57.250 |I| Build                          | :37                            | Finish build part [1/1] for project 'Unity.TextMeshPro.Editor.csproj': Success
10:57:57.250 |I| Build                          | :37                            | Finish build project 'Unity.TextMeshPro.Editor.csproj': Success
10:57:57.354 |I| Build                          | :34                            | Finish build part [1/1] for project 'Unity.XR.Oculus.Player.csproj': Success
10:57:57.354 |I| Build                          | :34                            | Finish build project 'Unity.XR.Oculus.Player.csproj': Success
10:57:57.468 |I| Build                          | :14                            | Finish build part [1/1] for project 'UnityEditor.XR.LegacyInputHelpers.csproj': Success
10:57:57.468 |I| Build                          | :14                            | Finish build project 'UnityEditor.XR.LegacyInputHelpers.csproj': Success
10:57:57.575 |I| Build                          | :36                            | Finish build part [1/1] for project 'Unity.XR.Interaction.Toolkit.Editor.csproj': Success
10:57:57.575 |I| Build                          | :36                            | Finish build project 'Unity.XR.Interaction.Toolkit.Editor.csproj': Success
10:57:57.679 |I| Build                          | :15                            | Finish build part [1/1] for project 'UnityEngine.XR.LegacyInputHelpers.csproj': Success
10:57:57.679 |I| Build                          | :15                            | Finish build project 'UnityEngine.XR.LegacyInputHelpers.csproj': Success
10:57:57.785 |I| Build                          | :26                            | Finish build part [1/1] for project 'Unity.Mathematics.Editor.csproj': Success
10:57:57.785 |I| Build                          | :26                            | Finish build project 'Unity.Mathematics.Editor.csproj': Success
10:57:57.896 |I| Build                          | :10                            | Finish build part [1/1] for project 'Unity.VisualScripting.Core.csproj': Success
10:57:57.896 |I| Build                          | :10                            | Finish build project 'Unity.VisualScripting.Core.csproj': Success
10:57:58.011 |I| Build                          | :16                            | Finish build part [1/1] for project 'Unity.VisualScripting.Core.Player.csproj': Success
10:57:58.011 |I| Build                          | :16                            | Finish build project 'Unity.VisualScripting.Core.Player.csproj': Success
10:57:58.131 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.CollabProxy.Editor.csproj': Success
10:57:58.131 |I| Build                          | :4                             | Finish build project 'Unity.CollabProxy.Editor.csproj': Success
10:57:58.248 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.VisualScripting.State.Editor.csproj': Success
10:57:58.248 |I| Build                          | :4                             | Finish build project 'Unity.VisualScripting.State.Editor.csproj': Success
10:57:58.351 |I| Build                          | :10                            | Finish build part [1/1] for project 'JetBrains.Frontend.2021.2.csproj': Success
10:57:58.351 |I| Build                          | :10                            | Finish build project 'JetBrains.Frontend.2021.2.csproj': Success
10:57:58.440 |I| Build                          | :32                            | Finish build part [1/1] for project 'Unity.VisualScripting.State.Player.csproj': Success
10:57:58.441 |I| Build                          | :32                            | Finish build project 'Unity.VisualScripting.State.Player.csproj': Success
10:57:58.536 |I| Build                          | :14                            | Finish build part [1/1] for project 'Unity.VisualScripting.State.csproj': Success
10:57:58.536 |I| Build                          | :14                            | Finish build project 'Unity.VisualScripting.State.csproj': Success
10:57:58.633 |I| Build                          | :14                            | Finish build part [1/1] for project 'Unity.Timeline.Editor.csproj': Success
10:57:58.634 |I| Build                          | :14                            | Finish build project 'Unity.Timeline.Editor.csproj': Success
10:57:58.731 |I| Build                          | :42                            | Finish build part [1/1] for project 'Unity.InputSystem.Player.csproj': Success
10:57:58.731 |I| Build                          | :42                            | Finish build project 'Unity.InputSystem.Player.csproj': Success
10:57:58.828 |I| Build                          | :10                            | Finish build part [1/1] for project 'Unity.InputSystem.csproj': Success
10:57:58.828 |I| Build                          | :10                            | Finish build project 'Unity.InputSystem.csproj': Success
10:57:58.950 |I| Build                          | :14                            | Finish build part [1/1] for project 'Unity.VisualStudio.Editor.csproj': Success
10:57:58.950 |I| Build                          | :14                            | Finish build project 'Unity.VisualStudio.Editor.csproj': Success
10:57:59.053 |I| Build                          | :36                            | Finish build part [1/1] for project 'UnityEditor.SpatialTracking.csproj': Success
10:57:59.054 |I| Build                          | :36                            | Finish build project 'UnityEditor.SpatialTracking.csproj': Success
10:57:59.172 |I| Build                          | :16                            | Finish build part [1/1] for project 'Unity.VisualScripting.Flow.Editor.csproj': Success
10:57:59.173 |I| Build                          | :16                            | Finish build project 'Unity.VisualScripting.Flow.Editor.csproj': Success
10:57:59.276 |I| Build                          | :16                            | Finish build part [1/1] for project 'Unity.Mathematics.csproj': Success
10:57:59.276 |I| Build                          | :16                            | Finish build project 'Unity.Mathematics.csproj': Success
10:57:59.379 |I| Build                          | :16                            | Finish build part [1/1] for project 'Unity.Settings.Editor.csproj': Success
10:57:59.379 |I| Build                          | :16                            | Finish build project 'Unity.Settings.Editor.csproj': Success
10:57:59.472 |I| Build                          | :34                            | Finish build part [1/1] for project 'Unity.Mathematics.Player.csproj': Success
10:57:59.472 |I| Build                          | :34                            | Finish build project 'Unity.Mathematics.Player.csproj': Success
10:57:59.589 |I| Build                          | :26                            | Finish build part [1/1] for project 'Unity.VisualScripting.Core.Editor.csproj': Success
10:57:59.589 |I| Build                          | :26                            | Finish build project 'Unity.VisualScripting.Core.Editor.csproj': Success
10:57:59.693 |I| Build                          | :25                            | Finish build part [1/1] for project 'Unity.EditorCoroutines.Editor.csproj': Success
10:57:59.693 |I| Build                          | :25                            | Finish build project 'Unity.EditorCoroutines.Editor.csproj': Success
10:57:59.827 |I| Build                          | :4                             | Finish build part [1/1] for project 'Unity.XR.Interaction.Toolkit.csproj': Success
10:57:59.827 |I| Build                          | :4                             | Finish build project 'Unity.XR.Interaction.Toolkit.csproj': Success
10:57:59.962 |I| Build                          | :26                            | Finish build part [1/1] for project 'Unity.XR.Interaction.Toolkit.Player.csproj': Success
10:57:59.962 |I| Build                          | :26                            | Finish build project 'Unity.XR.Interaction.Toolkit.Player.csproj': Success
10:58:00.086 |I| Build                          | :21                            | Finish build part [1/1] for project 'Unity.TestTools.CodeCoverage.Editor.OpenCover.Model.csproj': Success
10:58:00.086 |I| Build                          | :21                            | Finish build project 'Unity.TestTools.CodeCoverage.Editor.OpenCover.Model.csproj': Success
10:58:00.191 |I| Build                          | :16                            | Finish build part [1/1] for project 'Unity.VisualScripting.Flow.Player.csproj': Success
10:58:00.191 |I| Build                          | :16                            | Finish build project 'Unity.VisualScripting.Flow.Player.csproj': Success
10:58:00.325 |I| Build                          | :14                            | Finish build part [1/1] for project 'Unity.VisualScripting.Flow.csproj': Success
10:58:00.325 |I| Build                          | :14                            | Finish build project 'Unity.VisualScripting.Flow.csproj': Success
10:58:00.447 |I| Build                          | :34                            | Finish build part [1/1] for project 'Unity.PlasticSCM.Editor.csproj': Success
10:58:00.447 |I| Build                          | :34                            | Finish build project 'Unity.PlasticSCM.Editor.csproj': Success
10:58:00.554 |I| Build                          | :16                            | Finish build part [1/1] for project 'UnityEditor.UI.csproj': Success
10:58:00.554 |I| Build                          | :16                            | Finish build project 'UnityEditor.UI.csproj': Success
10:58:00.646 |I| Build                          | :21                            | Finish build part [1/1] for project 'UnityEngine.TestRunner.csproj': Success
10:58:00.646 |I| Build                          | :21                            | Finish build project 'UnityEngine.TestRunner.csproj': Success
10:58:00.736 |I| Build                          | :41                            | Finish build part [1/1] for project 'UnityEngine.TestRunner.Player.csproj': Success
10:58:00.736 |I| Build                          | :41                            | Finish build project 'UnityEngine.TestRunner.Player.csproj': Success
10:58:00.839 |I| Build                          | :33                            | Finish build part [1/1] for project 'Unity.InputSystem.TestFramework.csproj': Success
10:58:00.839 |I| Build                          | :33                            | Finish build project 'Unity.InputSystem.TestFramework.csproj': Success
10:58:00.945 |I| Build                          | :38                            | Finish build part [1/1] for project 'Unity.VSCode.Editor.csproj': Success
10:58:00.945 |I| Build                          | :38                            | Finish build project 'Unity.VSCode.Editor.csproj': Success
10:58:01.052 |I| Build                          | :39                            | Finish build part [1/1] for project 'UnityEngine.UI.csproj': Success
10:58:01.052 |I| Build                          | :39                            | Finish build project 'UnityEngine.UI.csproj': Success
10:58:01.146 |I| Build                          | :36                            | Finish build part [1/1] for project 'UnityEngine.UI.Player.csproj': Success
10:58:01.146 |I| Build                          | :36                            | Finish build project 'UnityEngine.UI.Player.csproj': Success
10:58:01.259 |I| Build                          | :15                            | Finish build part [1/1] for project 'Unity.XR.Management.Editor.csproj': Success
10:58:01.259 |I| Build                          | :15                            | Finish build project 'Unity.XR.Management.Editor.csproj': Success
10:58:01.366 |I| Build                          | :42                            | Finish build part [1/1] for project 'Unity.XR.Hands.csproj': Success
10:58:01.366 |I| Build                          | :42                            | Finish build project 'Unity.XR.Hands.csproj': Success
10:58:01.466 |I| Build                          | :31                            | Finish build part [1/1] for project 'UnityEngine.SpatialTracking.Player.csproj': Success
10:58:01.466 |I| Build                          | :31                            | Finish build project 'UnityEngine.SpatialTracking.Player.csproj': Success
10:58:01.573 |I| Build                          | :34                            | Finish build part [1/1] for project 'UnityEngine.SpatialTracking.csproj': Success
10:58:01.573 |I| Build                          | :34                            | Finish build project 'UnityEngine.SpatialTracking.csproj': Success
10:58:01.669 |I| Build                          | :26                            | Finish build part [1/1] for project 'Unity.XR.Interaction.Toolkit.Samples.StarterAssets.csproj': Success
10:58:01.669 |I| Build                          | :26                            | Finish build project 'Unity.XR.Interaction.Toolkit.Samples.StarterAssets.csproj': Success
10:58:01.688 |I| Build                          | :42                            | Build succeeded.
10:58:01.691 |I| ProjectModel                   | RequestBuilder thread:6        | Reloading has finished, statistic: 
	Total: 10.27 sec
	Binding: 0.62 sec
	Evaluation: 3.77 sec
